family,n,seed,kind,poly,k,degree,op_norm,max_on_W,ratio,num_radius,mat_norm,dfn,method,extra
ginibre,8,2,scalar,z,1,1,6.102502512238223,4.600867898806152,1.3263807278234874,4.600867898806152,6.102502512238223,53.64657528605523,johnson,
ginibre,8,2,scalar,z^4,1,4,435.5404027681222,448.0836068372207,0.9720070007523056,4.600867898806152,6.102502512238223,53.64657528605523,johnson,
ginibre,8,2,scalar,0.4-1.1z+0.7z^2,1,2,21.378626428585275,16.901350505613813,1.264906400318976,4.600867898806152,6.102502512238223,53.64657528605523,johnson,
ginibre,8,7,scalar,z,1,1,6.613946004269383,5.411874550400893,1.22211739068849,5.411874550400893,6.613946004269383,50.46342004278308,johnson,
ginibre,8,7,scalar,z^4,1,4,596.4065460325806,857.8095632291528,0.6952668419636846,5.411874550400893,6.613946004269383,50.46342004278308,johnson,
ginibre,8,7,scalar,0.4-1.1z+0.7z^2,1,2,28.235868551292082,26.845360547209683,1.0517969576768054,5.411874550400893,6.613946004269383,50.46342004278308,johnson,
ginibre,8,42,scalar,z,1,1,5.169386286267815,3.9778043046198377,1.2995577183784706,3.9778043046198377,5.169386286267815,35.44258057973939,johnson,
ginibre,8,42,scalar,z^4,1,4,209.6954105297045,250.3650215641923,0.8375587341218896,3.9778043046198377,5.169386286267815,35.44258057973939,johnson,
ginibre,8,42,scalar,0.4-1.1z+0.7z^2,1,2,15.38109599847873,13.768254527839193,1.1171420434869501,3.9778043046198377,5.169386286267815,35.44258057973939,johnson,
mild_nonnormal,4,1,scalar,z,1,1,3.1278434001199416,3.0756208233633764,1.0169795237305803,3.0756208233633764,3.1278434001199416,3.5375191426926937,johnson,
mild_nonnormal,4,1,scalar,z^3,1,3,29.00119876013368,29.093661249499974,0.9968219025933739,3.0756208233633764,3.1278434001199416,3.5375191426926937,johnson,
mild_nonnormal,4,1,scalar,0.4-1.1z+0.7z^2,1,2,5.504335908487258,5.492309111416532,1.0021897524022687,3.0756208233633764,3.1278434001199416,3.5375191426926937,johnson,
mild_nonnormal,4,2,scalar,z,1,1,2.9640500444640905,2.92558028116621,1.0131494471525988,2.92558028116621,2.9640500444640905,3.1831222552558036,johnson,
mild_nonnormal,4,2,scalar,z^3,1,3,24.924494075625006,25.040100084126042,0.9953831650787082,2.92558028116621,2.9640500444640905,3.1831222552558036,johnson,
mild_nonnormal,4,2,scalar,0.4-1.1z+0.7z^2,1,2,6.73926897312919,6.743319561005658,0.9993993184158301,2.92558028116621,2.9640500444640905,3.1831222552558036,johnson,
mild_nonnormal,4,3,scalar,z,1,1,2.9325255631371547,2.895269640911384,1.0128678592485234,2.895269640911384,2.9325255631371547,3.639022089161742,johnson,
mild_nonnormal,4,3,scalar,z^3,1,3,24.106194088087076,24.26984760813112,0.9932569201633876,2.895269640911384,2.9325255631371547,3.639022089161742,johnson,
mild_nonnormal,4,3,scalar,0.4-1.1z+0.7z^2,1,2,5.1361656816591905,5.150274244321928,0.9972606191450307,2.895269640911384,2.9325255631371547,3.639022089161742,johnson,
mild_nonnormal,8,1,scalar,z,1,1,4.157220579991445,4.045779004228586,1.027545146595101,4.045779004228586,4.157220579991445,11.265645321083829,johnson,
mild_nonnormal,8,1,scalar,z^4,1,4,264.90696006943267,267.92215336601777,0.988746009769241,4.045779004228586,4.157220579991445,11.265645321083829,johnson,
mild_nonnormal,8,1,scalar,0.4-1.1z+0.7z^2,1,2,16.316852937037325,16.307529975972095,1.0005716966995595,4.045779004228586,4.157220579991445,11.265645321083829,johnson,
mild_nonnormal,8,2,scalar,z,1,1,4.433183060794549,4.263813681514968,1.0397225094552918,4.263813681514968,4.433183060794549,10.027925197252218,johnson,
mild_nonnormal,8,2,scalar,z^4,1,4,325.57115917508304,330.5162945555873,0.9850381495195161,4.263813681514968,4.433183060794549,10.027925197252218,johnson,
mild_nonnormal,8,2,scalar,0.4-1.1z+0.7z^2,1,2,17.543062536309836,17.456763056336136,1.0049436129536269,4.263813681514968,4.433183060794549,10.027925197252218,johnson,
mild_nonnormal,8,3,scalar,z,1,1,5.7596754231782885,5.693637773904931,1.0115984985163653,5.693637773904931,5.7596754231782885,13.17109020700844,johnson,
mild_nonnormal,8,3,scalar,z^4,1,4,1039.7951330091705,1050.8950259469627,0.989437676776717,5.693637773904931,5.7596754231782885,13.17109020700844,johnson,
mild_nonnormal,8,3,scalar,0.4-1.1z+0.7z^2,1,2,22.518041543325033,22.525770165526588,0.9996568986478703,5.693637773904931,5.7596754231782885,13.17109020700844,johnson,
mild_nonnormal,16,1,scalar,z,1,1,7.041593337235867,6.80507612471863,1.0347559980494732,6.80507612471863,7.041593337235867,37.26198261739612,johnson,
mild_nonnormal,16,1,scalar,z^4,1,4,2084.2670998377785,2144.5291365566227,0.971899641888007,6.80507612471863,7.041593337235867,37.26198261739612,johnson,
mild_nonnormal,16,1,scalar,0.4-1.1z+0.7z^2,1,2,40.49041228264625,40.301913324422046,1.0046771714461005,6.80507612471863,7.041593337235867,37.26198261739612,johnson,
mild_nonnormal,16,2,scalar,z,1,1,7.912687235625053,7.778863685852199,1.0172034830763579,7.778863685852199,7.912687235625053,41.14802419339884,johnson,
mild_nonnormal,16,2,scalar,z^4,1,4,3615.20484213472,3661.5472643350886,0.98734348654959,7.778863685852199,7.912687235625053,41.14802419339884,johnson,
mild_nonnormal,16,2,scalar,0.4-1.1z+0.7z^2,1,2,42.467609782410804,42.476631071247475,0.9997876176003333,7.778863685852199,7.912687235625053,41.14802419339884,johnson,
mild_nonnormal,16,3,scalar,z,1,1,7.50886556759886,7.229616235046619,1.0386257476847165,7.229616235046619,7.50886556759886,42.024418956208564,johnson,
mild_nonnormal,16,3,scalar,z^4,1,4,2659.2837798305763,2731.875970736129,0.9734277135261041,7.229616235046619,7.50886556759886,42.024418956208564,johnson,
mild_nonnormal,16,3,scalar,0.4-1.1z+0.7z^2,1,2,44.83227727487479,44.939166020886,0.9976214790910555,7.229616235046619,7.50886556759886,42.024418956208564,johnson,
perturbed_nilpotent,3,1,scalar,z,1,1,1.06733875172775,0.7793145259054283,1.3695866254869142,0.7793145259054283,1.06733875172775,1.5096123454867476,johnson,
perturbed_nilpotent,3,1,scalar,z^2,1,2,1.0702733101151944,0.6073311302872024,1.7622566286188395,0.7793145259054283,1.06733875172775,1.5096123454867476,johnson,
perturbed_nilpotent,3,1,scalar,0.4-1.1z+0.7z^2,1,2,1.687542000673313,1.4929159771039515,1.130366361238165,0.7793145259054283,1.06733875172775,1.5096123454867476,johnson,
perturbed_nilpotent,3,2,scalar,z,1,1,1.0420516062224066,0.7512571826348283,1.3870770627013462,0.7512571826348283,1.0420516062224066,1.448792049309339,johnson,
perturbed_nilpotent,3,2,scalar,z^2,1,2,1.0238756651339187,0.5643873544604198,1.8141364384621814,0.7512571826348283,1.0420516062224066,1.448792049309339,johnson,
perturbed_nilpotent,3,2,scalar,0.4-1.1z+0.7z^2,1,2,1.6608780859664172,1.4646642717481635,1.1339650444153053,0.7512571826348283,1.0420516062224066,1.448792049309339,johnson,
perturbed_nilpotent,3,3,scalar,z,1,1,0.996444672843339,0.7151748425695489,1.393288205249526,0.7151748425695489,0.996444672843339,1.3450798534924944,johnson,
perturbed_nilpotent,3,3,scalar,z^2,1,2,0.9479185845238172,0.5114750554443789,1.8533036448869402,0.7151748425695489,0.996444672843339,1.3450798534924944,johnson,
perturbed_nilpotent,3,3,scalar,0.4-1.1z+0.7z^2,1,2,1.6613361771898252,1.4927660863435077,1.1129246520191423,0.7151748425695489,0.996444672843339,1.3450798534924944,johnson,
perturbed_nilpotent,5,1,scalar,z,1,1,1.0555628076911752,0.9228095154164684,1.1438577410147257,0.9228095154164684,1.0555628076911752,1.4482078124244582,johnson,
perturbed_nilpotent,5,1,scalar,z^4,1,4,1.0450338225008693,0.7251840711596604,1.4410600895159333,0.9228095154164684,1.0555628076911752,1.4482078124244582,johnson,
perturbed_nilpotent,5,1,scalar,0.4-1.1z+0.7z^2,1,2,2.052174530630527,1.9233981146228853,1.0669525539349354,0.9228095154164684,1.0555628076911752,1.4482078124244582,johnson,
perturbed_nilpotent,5,2,scalar,z,1,1,1.0484768354328484,0.8919606541355015,1.1754743110827508,0.8919606541355015,1.0484768354328484,1.3978154332195385,johnson,
perturbed_nilpotent,5,2,scalar,z^4,1,4,0.9798996815211438,0.6329695081646374,1.5480993458317882,0.8919606541355015,1.0484768354328484,1.3978154332195385,johnson,
perturbed_nilpotent,5,2,scalar,0.4-1.1z+0.7z^2,1,2,1.9722091059845006,1.8465428748191886,1.0680548677634236,0.8919606541355015,1.0484768354328484,1.3978154332195385,johnson,
perturbed_nilpotent,5,3,scalar,z,1,1,1.0278574893975814,0.8882466415161294,1.1571757678060601,0.8882466415161294,1.0278574893975814,1.3671356260302128,johnson,
perturbed_nilpotent,5,3,scalar,z^4,1,4,0.9444212455224023,0.6224927480684176,1.5171602375335653,0.8882466415161294,1.0278574893975814,1.3671356260302128,johnson,
perturbed_nilpotent,5,3,scalar,0.4-1.1z+0.7z^2,1,2,2.021443182868829,1.8830077232571711,1.07351826437132,0.8882466415161294,1.0278574893975814,1.3671356260302128,johnson,
perturbed_nilpotent,8,1,scalar,z,1,1,1.0490478410867414,0.9492282204533549,1.1051587157677554,0.9492282204533549,1.0490478410867414,1.4339731811867074,johnson,
perturbed_nilpotent,8,1,scalar,z^4,1,4,1.034992281747809,0.8118626557087197,1.2748366666087223,0.9492282204533549,1.0490478410867414,1.4339731811867074,johnson,
perturbed_nilpotent,8,1,scalar,0.4-1.1z+0.7z^2,1,2,2.124189614411854,2.0524341812451534,1.0349611372790375,0.9492282204533549,1.0490478410867414,1.4339731811867074,johnson,
perturbed_nilpotent,8,2,scalar,z,1,1,1.0608575877205433,0.9776732456313013,1.085083991467444,0.9776732456313013,1.0608575877205433,1.4654306131970787,johnson,
perturbed_nilpotent,8,2,scalar,z^4,1,4,1.08029535935042,0.9136396166595222,1.1824086211368874,0.9776732456313013,1.0608575877205433,1.4654306131970787,johnson,
perturbed_nilpotent,8,2,scalar,0.4-1.1z+0.7z^2,1,2,2.1427963010855073,2.0668867726294673,1.0367265055160564,0.9776732456313013,1.0608575877205433,1.4654306131970787,johnson,
perturbed_nilpotent,8,3,scalar,z,1,1,1.0549327159502886,0.9628203157353963,1.0956693566904407,0.9628203157353963,1.0549327159502886,1.3725735875949052,johnson,
perturbed_nilpotent,8,3,scalar,z^4,1,4,1.0600967345940868,0.859371569095446,1.233572034166687,0.9628203157353963,1.0549327159502886,1.3725735875949052,johnson,
perturbed_nilpotent,8,3,scalar,0.4-1.1z+0.7z^2,1,2,2.156474018908499,2.076019298359002,1.0387543220879945,0.9628203157353963,1.0549327159502886,1.3725735875949052,johnson,
cem_stiffness,6,11,scalar,z,1,1,11.403593662349564,11.40131972608811,1.0001994450042702,11.40131972608811,11.403593662349564,5.633409697327727,johnson,
cem_stiffness,6,11,scalar,1-0.2z^2,1,2,25.001204759265427,24.998018299297172,1.0001274685029071,11.40131972608811,11.403593662349564,5.633409697327727,johnson,
cem_stiffness,6,22,scalar,z,1,1,28.429915135664896,28.428934697297613,1.0000344873410743,28.428934697297613,28.429915135664896,13.50751480172573,johnson,
cem_stiffness,6,22,scalar,1-0.2z^2,1,2,160.64267030513682,160.64086560464244,1.0000112343797924,28.428934697297613,28.429915135664896,13.50751480172573,johnson,
cem_stiffness,12,11,scalar,z,1,1,37.86523240867422,37.86425329968662,1.0000258583994739,37.86425329968662,37.86523240867422,24.639104763934753,johnson,
cem_stiffness,12,11,scalar,1-0.2z^2,1,2,285.7441691086063,285.74033558856576,1.0000134160969352,37.86425329968662,37.86523240867422,24.639104763934753,johnson,
cem_stiffness,12,22,scalar,z,1,1,45.24208964877841,45.24019577106473,1.0000418627214451,45.24019577106473,45.24208964877841,31.032292812096912,johnson,
cem_stiffness,12,22,scalar,1-0.2z^2,1,2,408.3514295603593,408.3350626808526,1.0000400819841413,45.24019577106473,45.24208964877841,31.032292812096912,johnson,
cem_jacobian,6,11,scalar,z,1,1,1.2964799048907252,1.295217054017611,1.0009750109985018,1.295217054017611,1.2964799048907252,0.11726705641979986,johnson,
cem_jacobian,6,11,scalar,1-0.2z^2,1,2,0.8826563473567425,0.8788461668721929,1.0043354350603928,1.295217054017611,1.2964799048907252,0.11726705641979986,johnson,
cem_jacobian,6,22,scalar,z,1,1,1.3037330065621144,1.300826190134883,1.0022345924838199,1.300826190134883,1.3037330065621144,0.13377591423293747,johnson,
cem_jacobian,6,22,scalar,1-0.2z^2,1,2,0.9261078566624054,0.9227878054294051,1.0035978490542095,1.300826190134883,1.3037330065621144,0.13377591423293747,johnson,
cem_jacobian,12,11,scalar,z,1,1,1.4398304810091735,1.4285863964922172,1.007870776695456,1.4285863964922172,1.4398304810091735,0.3908400616840952,johnson,
cem_jacobian,12,11,scalar,1-0.2z^2,1,2,0.94798810094947,0.9383873398146496,1.010231128157288,1.4285863964922172,1.4398304810091735,0.3908400616840952,johnson,
cem_jacobian,12,22,scalar,z,1,1,1.384421431595356,1.3687261889761393,1.0114670434054873,1.3687261889761393,1.384421431595356,0.48261023664752584,johnson,
cem_jacobian,12,22,scalar,1-0.2z^2,1,2,0.9485356733752369,0.9390726564672331,1.0100769805646386,1.3687261889761393,1.384421431595356,0.48261023664752584,johnson,
nilpotent_shift,2,1000,cb,rand_k2_deg1,2,1,3.952459223616993,3.3251115361527455,1.1886696673610258,0.5000000000000003,1.0,1.4142135623730951,johnson,
nilpotent_shift,2,1001,cb,rand_k2_deg1,2,1,3.4318553558198994,2.709808482394566,1.2664567913623495,0.5000000000000003,1.0,1.4142135623730951,johnson,
nilpotent_shift,2,1002,cb,rand_k3_deg1,3,1,5.351379871843635,4.832088319238323,1.1074673139846847,0.5000000000000003,1.0,1.4142135623730951,johnson,
nilpotent_shift,2,1003,cb,rand_k4_deg1,4,1,5.938317179126856,5.396674430372458,1.1003660227687695,0.5000000000000003,1.0,1.4142135623730951,johnson,
nilpotent_shift,2,det,cb,z*I_2,2,1,1.0,0.5000000000000003,1.9999999999999987,0.5000000000000003,1.0,1.4142135623730951,johnson,amplification_of_scalar_z
nilpotent_shift,2,det,cb,z*I_3,3,1,1.0,0.5000000000000003,1.9999999999999987,0.5000000000000003,1.0,1.4142135623730951,johnson,amplification_of_scalar_z
nilpotent_shift,3,2005,cb,rand_k2_deg2,2,2,5.390115676218274,4.385897016969151,1.2289653987231743,0.7071067811865479,1.0,1.4142135623730951,johnson,
nilpotent_shift,5,2006,cb,rand_k2_deg2,2,2,4.930905395148251,4.607485891406922,1.0701943557427955,0.8660254037844392,1.0,1.4142135623730951,johnson,
nilpotent_shift,8,2007,cb,rand_k2_deg2,2,2,4.4716731275437835,4.389152025937798,1.018801149087187,0.9396926207859089,1.0,1.4142135623730951,johnson,
random_triangular,4,8,cb,rand_k2_deg2,2,2,53.74164231274976,51.429266734319434,1.0449622505873148,3.960112520872634,4.376598459409425,19.64837668816281,johnson,
random_triangular,4,8,cb,rand_k3_deg1,3,1,15.991274002434974,14.640310038813737,1.0922770050661237,3.960112520872634,4.376598459409425,19.64837668816281,johnson,
random_triangular,8,9,cb,rand_k2_deg2,2,2,72.83572536559755,71.4928274672875,1.0187836730744007,5.713565473093322,7.492839011064591,85.50299469224255,johnson,
random_triangular,8,9,cb,rand_k3_deg1,3,1,25.868597199116042,20.04806566051266,1.2903288345701949,5.713565473093322,7.492839011064591,85.50299469224255,johnson,
mild_nonnormal,4,10,cb,rand_k2_deg1,2,1,5.310486874834166,5.2782322176347725,1.0061108825586773,2.170710905854286,2.2017257082646164,2.003252837914888,johnson,
mild_nonnormal,8,11,cb,rand_k2_deg1,2,1,13.714288271357178,13.565799963392957,1.010945783393896,4.0280364794537835,4.2360092901774244,10.358233870358742,johnson,
cem_stiffness,6,12,cb,rand_k2_deg1,2,1,29.61990345020301,29.612081201860594,1.000264157331229,13.414900090694466,13.418668166064966,8.761915191312442,johnson,
cem_jacobian,6,12,cb,rand_k2_deg1,2,1,3.485488543729301,3.4760456591423097,1.0027165594220995,1.3439325752049414,1.347651319089605,0.13600075680156382,johnson,
